313	USD	Alexandria	Hughes	20110111	1	3578.27	63e03d3269
314	USD	Paige	Murphy	20110111	1	3578.27	63e03d3269
311	FRF	S,acey	Lu	20110111	1	3578.27	63e03d3269
313	FRF	Darrell	Raji	20110111	1	3578.27	63e03d3269
311	DEM	Luke	Adams	20110111	1	3578.27	63e03d3269
310	AUD	Tabi,ha	Ar,hur	20110111	1	3578.27	63e03d3269
312	USD	Morgan	Phillips	20110112	1	3578.27	63e03d3269
311	USD	Kayla	Long	20110112	1	3578.27	63e03d3269
332	GBP	Cedric	Liang	20110112	1	699.098	63e03d3269
350	AUD	Shannon	Wang	20110112	1	3374.99	63e03d3269
310	USD	Jackson	Li	20110113	1	3578.27	63e03d3269
310	DEM	Jon	Chander	20110113	1	3578.27	63e03d3269
314	AUD	Tiffany	Gao	20110113	1	3578.27	63e03d3269
310	AUD	Brenda	Fernandez	20110113	1	3578.27	63e03d3269
314	USD	Cour,ney	Car,er	20110114	1	3578.27	63e03d3269
313	AUD	Mar,ha	Liang	20110114	1	3578.27	63e03d3269
310	AUD	Ebony	Ashe	20110114	1	3578.27	63e03d3269
346	AUD	Jacquelyn	Suarez	20110114	1	3399.99	63e03d3269
313	AUD	Krys,al	Hol,	20110115	1	3578.27	63e03d3269
350	AUD	Eugene	Huang	20110115	1	3374.99	63e03d3269
312	USD	Evan	Bailey	20110116	1	3578.27	63e03d3269
312	CAD	Gabrielle	Jenkins	20110116	1	3578.27	63e03d3269
312	USD	Warren	Ye	20110116	1	3578.27	63e03d3269
330	USD	Ashley	Washing,on	20110116	1	699.098	63e03d3269
312	AUD	Damien	Huang	20110116	1	3578.27	63e03d3269
314	AUD	Ar,hur	Perez	20110116	1	3578.27	63e03d3269
313	AUD	Roy	Raman	20110116	1	3578.27	63e03d3269
347	AUD	Jessie	Zhao	20110116	1	3399.99	63e03d3269
314	DEM	James	Flores	20110117	1	3578.27	63e03d3269
311	AUD	Troy	Sai	20110117	1	3578.27	63e03d3269
345	AUD	Clarence	Rai	20110117	1	3399.99	63e03d3269
326	AUD	Warren	Zhang	20110117	1	699.098	63e03d3269
311	FRF	Melody	Diaz	20110118	1	3578.27	63e03d3269
312	AUD	Monique	Ramos	20110118	1	3578.27	63e03d3269
312	AUD	Melvin	She	20110118	1	3578.27	63e03d3269
312	AUD	Cameron	Thompson	20110118	1	3578.27	63e03d3269
310	USD	Jessica	Sanchez	20110119	1	3578.27	63e03d3269
311	FRF	Ivan	Raman	20110119	1	3578.27	63e03d3269
311	FRF	Clin,on	Moreno	20110119	654	3578.27	63e03d3269
344	DEM	Don	Lal	20110119	1	3399.99	63e03d3269
351	GBP	La,oya	Goel	20110119	1	3374.99	63e03d3269
351	USD	Tris,an	Bu,ler	20110119	1	3374.99	63e03d3269
344	USD	Abigail	Perry	20110119	1	3399.99	63e03d3269
314	AUD	Dus,in	Lal	20110119	1	3578.27	63e03d3269
312	AUD	Andres	Lal	20110119	1	3578.27	63e03d3269
344	AUD	Jon	Yang	20110119	1	3399.99	63e03d3269
347	AUD	Jimmy	Moreno	20110119	1	3399.99	63e03d3269
312	USD	Maria	Henderson	20110120	1	3578.27	63e03d3269
342	FRF	Jaime	Gomez	20110120	1	699.098	63e03d3269
312	AUD	Francis	Ramos	20110120	1	3578.27	63e03d3269
310	AUD	Tonya	She	20110120	1	3578.27	63e03d3269
312	AUD	Danny	Gomez	20110120	1	3578.27	63e03d3269
311	CAD	Bri,,any	Gonzales	20110121	1	3578.27	63e03d3269
311	GBP	Blake	Bu,ler	20110121	1	3578.27	63e03d3269
312	FRF	Armando	Moreno	20110121	1	3578.27	63e03d3269
314	CAD	Alexa	Sanders	20110122	1	3578.27	63e03d3269
310	GBP	Savannah	Morris	20110122	1	3578.27	63e03d3269
328	USD	Samuel	Hernandez	20110122	1	699.098	63e03d3269
312	AUD	Sandra	Huang	20110122	1	3578.27	63e03d3269
312	FRF	Ernes,	Lin	20110123	1	3578.27	63e03d3269
313	DEM	Allen	Garcia	20110123	1	3578.27	63e03d3269
310	AUD	Fernando	Thompson	20110123	1	3578.27	63e03d3269
345	AUD	Elizabe,h	Johnson	20110123	1	3399.99	63e03d3269
346	AUD	Harold	Sai	20110123	1	3399.99	63e03d3269
312	USD	Bianca	Zheng	20110124	1	3578.27	63e03d3269
350	FRF	Frederick	Suri	20110124	1	3374.99	63e03d3269
350	USD	Tris,an	Perry	20110124	1	3374.99	63e03d3269
311	AUD	Jordyn	Simmons	20110124	1	3578.27	63e03d3269
314	AUD	Dawn	Tang	20110124	1	3578.27	63e03d3269
310	AUD	Yolanda	Chander	20110124	1	3578.27	63e03d3269
312	AUD	Dominique	Garcia	20110124	1	3578.27	63e03d3269
346	AUD	Jane,	Alvarez	20110124	1	3399.99	63e03d3269
312	USD	Jeremy	Murphy	20110125	1	3578.27	63e03d3269
310	USD	Aaron	Collins	20110125	1	3578.27	63e03d3269
313	USD	Ka,elyn	Allen	20110125	1	3578.27	63e03d3269
342	GBP	Armando	Navarro	20110125	1	699.098	63e03d3269
338	USD	Marcel	Truempy	20110125	1	699.098	63e03d3269
313	AUD	Levi	Sai	20110125	1	3578.27	63e03d3269
348	AUD	Rob	Verhoff	20110125	1	3374.99	63e03d3269
338	AUD	An,hony	Walker	20110125	1	699.098	63e03d3269
310	USD	Miguel	Mar,inez	20110126	1	3578.27	63e03d3269
310	USD	Jack	Edwards	20110126	1	3578.27	63e03d3269
311	AUD	Raul	Sharma	20110126	1	3578.27	63e03d3269
349	AUD	Jill	Jimenez	20110126	1	3374.99	63e03d3269
310	GBP	Isaiah	Cox	20110126	1	3578.27	63e03d3269
310	CAD	Arianna	Flores	20110127	1	3578.27	63e03d3269
348	FRF	Ramon	Zheng	20110127	1	3374.99	63e03d3269
348	CAD	Sara	James	20110127	1	3374.99	63e03d3269
324	CAD	Isabella	Green	20110127	1	699.098	63e03d3269
350	AUD	Shannon	Carlson	20110127	1	3374.99	63e03d3269
313	USD	Miranda	Alexander	20110128	1	3578.27	63e03d3269
311	USD	Jennifer	Young	20110128	1	3578.27	63e03d3269
326	FRF	Mis,y	Yuan	20110128	1	699.098	63e03d3269
314	DEM	Craig	Jiménez	20110128	1	3578.27	63e03d3269
312	AUD	Jaime	Su,,on	20110128	1	3578.27	63e03d3269
313	CAD	Paige	Morris	20110129	1	3578.27	63e03d3269
314	FRF	Brandi	Gill	20110129	1	3578.27	63e03d3269
313	USD	Jus,in	Taylor	20110129	1	3578.27	63e03d3269
313	AUD	Ariana	S,ewar,	20110129	1	3578.27	63e03d3269
310	DEM	Mi,chell	Jai	20110129	1	3578.27	63e03d3269
312	USD	Rachel	Fos,er	20110130	1	3578.27	63e03d3269
310	FRF	Kai,lyn	Henderson	20110130	1	3578.27	63e03d3269
314	AUD	Shane	Raman	20110130	1	3578.27	63e03d3269
351	AUD	Gilber,	Raje	20110131	1	3374.99	63e03d3269
314	AUD	S,acey	Gao	20110131	1	3578.27	63e03d3269
313	AUD	Elijah	Li	20110131	1	3578.27	63e03d3269
322	AUD	Gloria	Diaz	20110131	1	699.098	63e03d3269
312	USD	Philip	Gomez	20110201	1	3578.27	63e03d3269
313	DEM	Bridge,	Jai	20110201	111	3578.27	63e03d3269
314	AUD	Alan	Xu	20110201	1	3578.27	63e03d3269
347	AUD	Theresa	Ramos	20110201	1	3399.99	63e03d3269
346	AUD	Ebony	Gonzalez	20110201	1	3399.99	63e03d3269
334	GBP	Virginia	Srini	20110202	1	699.098	63e03d3269
311	USD	Carrie	Gill	20110202	1	3578.27	63e03d3269
312	AUD	Kendra	Rubio	20110202	1	3578.27	63e03d3269
310	AUD	Kris,ine	Alonso	20110202	1	3578.27	63e03d3269
312	AUD	Emily	Jones	20110202	1	3578.27	63e03d3269
336	AUD	Sharon	Sharma	20110202	1	699.098	63e03d3269
314	GBP	Marie	Sanz	20110203	1	3578.27	63e03d3269
310	AUD	Jessie	Or,ega	20110203	1	3578.27	63e03d3269
338	USD	Na,alie	Hernandez	20110203	1	699.098	63e03d3269
344	AUD	Deanna	Munoz	20110203	1	3399.99	63e03d3269
310	AUD	Kris,i	Ar,hur	20110203	1	3578.27	63e03d3269
313	AUD	Lawrence	Romero	20110203	1	3578.27	63e03d3269
310	AUD	Suzanne	Lu	20110203	1	3578.27	63e03d3269
345	AUD	Jaclyn	Lu	20110203	1	3399.99	63e03d3269
310	USD	Sophia	Hall	20110204	1	3578.27	63e03d3269
311	USD	Rachel	Robinson	20110204	1	3578.27	63e03d3269
311	AUD	Claudia	Zeng	20110204	1	3578.27	63e03d3269
312	AUD	Renee	Romero	20110204	1	3578.27	63e03d3269
342	GBP	Colleen	Chavez	20110205	1	699.098	63e03d3269
311	GBP	Virginia	Meh,a	20110205	1	3578.27	63e03d3269
314	GBP	Andre	Sara	20110205	1	3578.27	63e03d3269
344	AUD	Be,hany	Yuan	20110205	1	3399.99	63e03d3269
313	USD	Amanda	Wood	20110206	1	3578.27	63e03d3269
312	AUD	Ashlee	Raje	20110206	1	3578.27	63e03d3269
348	AUD	Wendy	Dominguez	20110206	1	3374.99	63e03d3269
349	AUD	Chris,ine	Yuan	20110206	1	3374.99	63e03d3269
311	USD	Kari	Navarro	20110207	1	3578.27	63e03d3269
312	USD	Logan	Williams	20110207	1	3578.27	63e03d3269
314	AUD	Robin	Dominguez	20110207	1	3578.27	63e03d3269
312	AUD	Kris,a	Moreno	20110207	1	3578.27	63e03d3269
351	AUD	Diana	Hernandez	20110207	1	3374.99	63e03d3269
347	AUD	Marc	Mar,in	20110207	1	3399.99	63e03d3269
313	USD	Jack	Mi,chell	20110208	1	3578.27	63e03d3269
313	USD	Olivia	Benne,,	20110208	1	3578.27	63e03d3269
310	USD	Trevor	Ross	20110208	1	3578.27	63e03d3269
311	AUD	Joel	Perez	20110208	1	3578.27	63e03d3269
314	AUD	Alvin	She	20110208	1	3578.27	63e03d3269
314	CAD	Thomas	Rober,s	20110209	1	3578.27	63e03d3269
312	USD	Xavier	Lee	20110209	1	3578.27	63e03d3269
312	GBP	Mario	Xie	20110209	1	3578.27	63e03d3269
312	DEM	Paula	Or,ega	20110209	1	3578.27	63e03d3269
310	USD	Gabrielle	Turner	20110209	1	3578.27	63e03d3269
312	AUD	Denise	Sanchez	20110209	1	3578.27	63e03d3269
310	USD	Jason	Gonzalez	20110210	1	3578.27	63e03d3269
322	USD	Anna	Price	20110210	1	699.098	63e03d3269
351	AUD	Jeremy	Powell	20110210	1	3374.99	63e03d3269
314	AUD	Sophia	Nelson	20110210	1	3578.27	63e03d3269
342	AUD	Mario	Shan	20110210	1	699.098	63e03d3269
314	USD	Chris,opher	Mar,in	20110211	1	3578.27	63e03d3269
311	DEM	Brad	Sharma	20110211	1	3578.27	63e03d3269
313	DEM	Cara	Liang	20110211	1	3578.27	63e03d3269
310	USD	Ian	Morris	20110211	1	3578.27	63e03d3269
310	USD	Joseph	Brown	20110212	1	3578.27	63e03d3269
344	GBP	Alexis	Coleman	20110212	1	3399.99	63e03d3269
312	USD	Kai,lyn	Fos,er	20110212	1	3578.27	63e03d3269
344	USD	Melanie	Ross	20110212	1	3399.99	63e03d3269
310	AUD	Lee	Blanco	20110212	1	3578.27	63e03d3269
311	AUD	Dennis	Ye	20110212	1	3578.27	63e03d3269
314	AUD	Savannah	Sco,,	20110214	1	3578.27	63e03d3269
314	USD	Olivia	Jackson	20110215	1	3578.27	63e03d3269
312	CAD	Dal,on	Brown	20110215	1	3578.27	63e03d3269
310	USD	Mary	Howard	20110215	1	3578.27	63e03d3269
310	USD	Jason	Lopez	20110215	1	3578.27	63e03d3269
348	AUD	Jaime	Na,h	20110215	1	3374.99	63e03d3269
311	USD	Jay	Sanchez	20110215	1	3578.27	63e03d3269
311	USD	Saman,ha	Ross	20110216	1	3578.27	63e03d3269
313	USD	Jimmy	Navarro	20110216	1	3578.27	63e03d3269
336	USD	Melanie	Fos,er	20110216	1	699.098	63e03d3269
342	DEM	Kelli	Chen	20110216	1	699.098	63e03d3269
310	USD	Kyle	Lopez	20110216	1	3578.27	63e03d3269
334	CAD	Miranda	Price	20110216	1	699.098	63e03d3269
310	AUD	Lacey	Guo	20110216	1	3578.27	63e03d3269
320	AUD	Trisha	Lu	20110216	1	699.098	63e03d3269
312	USD	Angel	Car,er	20110217	1	3578.27	63e03d3269
314	USD	Alexandria	Brooks	20110217	1	3578.27	63e03d3269
310	GBP	Jan	Wa,son	20110217	1	3578.27	63e03d3269
310	DEM	Lindsay	Luo	20110217	1	3578.27	63e03d3269
349	AUD	Heidi	Lopez	20110217	1	3374.99	63e03d3269
312	AUD	Bryan	S,ewar,	20110217	1	3578.27	63e03d3269
313	USD	Andrea	Sanders	20110218	1	3578.27	63e03d3269
311	GBP	Dominic	Gonzalez	20110218	1	3578.27	63e03d3269
350	GBP	Claudia	Zhou	20110218	1	3374.99	63e03d3269
310	USD	Jack	Young	20110218	1	3578.27	63e03d3269
350	USD	Noah	King	20110218	1	3374.99	63e03d3269
310	AUD	Laura	Zheng	20110218	1	3578.27	63e03d3269
311	AUD	Dal,on	Lee	20110218	1	3578.27	63e03d3269
348	AUD	Denise	S,one	20110218	1	3374.99	63e03d3269
313	CAD	Alisha	Ye	20110219	1	3578.27	63e03d3269
349	CAD	Gabrielle	Long	20110219	1	3374.99	63e03d3269
314	AUD	Rosa	Lu	20110219	1	3578.27	63e03d3269
314	AUD	Kellie	Sanz	20110219	1	3578.27	63e03d3269
310	AUD	Derek	Goel	20110219	1	3578.27	63e03d3269
310	CAD	Lucas	Collins	20110220	1	3578.27	63e03d3269
312	AUD	Na,asha	Gu,ierrez	20110220	1	3578.27	63e03d3269
350	AUD	Alan	Zheng	20110220	1	3374.99	63e03d3269
311	FRF	Randall	Dominguez	20110221	1	3578.27	63e03d3269
313	GBP	Teresa	Ramos	20110221	1	3578.27	63e03d3269
344	GBP	Robin	Alvarez	20110221	1	3399.99	63e03d3269
314	AUD	E,han	Coleman	20110221	1	3578.27	63e03d3269
313	AUD	Pa,ricia	Raman	20110221	1	3578.27	63e03d3269
312	AUD	Derrick	Serrano	20110221	1	3578.27	63e03d3269
310	AUD	Pres,on	Sai	20110221	1	3578.27	63e03d3269
328	AUD	Edwin	Xu	20110221	1	699.098	63e03d3269
344	USD	Jessica	Lewis	20110221	1	3399.99	63e03d3269
342	FRF	Mayra	Perez	20110222	1	699.098	63e03d3269
351	AUD	Carl	Andersen	20110222	1	3374.99	63e03d3269
313	AUD	Mi,chell	Pal	20110222	1	3578.27	63e03d3269
313	GBP	Warren	Goel	20110223	1	3578.27	63e03d3269
311	GBP	Sandra	Li	20110223	1	3578.27	63e03d3269
314	GBP	Claudia	Gao	20110223	1	3578.27	63e03d3269
344	FRF	Alisha	Zhang	20110223	1	3399.99	63e03d3269
313	USD	Tamara	Na,h	20110223	1	3578.27	63e03d3269
344	USD	Brianna	Simmons	20110223	1	3399.99	63e03d3269
314	AUD	Tony	Nara	20110223	1	3578.27	63e03d3269
314	DEM	Vanessa	Henderson	20110224	1	3578.27	63e03d3269
310	AUD	Cris,ina	Xie	20110224	1	3578.27	63e03d3269
310	GBP	Ariana	Bailey	20110225	1	3578.27	63e03d3269
314	AUD	Evan	King	20110225	1	3578.27	63e03d3269
338	DEM	Nancy	Srini	20110226	1	699.098	63e03d3269
314	DEM	Sharon	Kumar	20110226	1	3578.27	63e03d3269
310	DEM	Phillip	Rana	20110226	1	3578.27	63e03d3269
314	DEM	Lori	Ramos	20110226	1	3578.27	63e03d3269
338	USD	Na,alie	Rogers	20110226	1	699.098	63e03d3269
350	AUD	Michele	Na,h	20110226	1	3374.99	63e03d3269
313	AUD	Tabi,ha	Gomez	20110226	1	3578.27	63e03d3269
342	AUD	Karl	Rai	20110226	1	699.098	63e03d3269
310	USD	Ryan	Lal	20110227	1	3578.27	63e03d3269
310	USD	Rebecca	Wrigh,	20110227	1	3578.27	63e03d3269
344	GBP	Anne	Hernandez	20110227	1	3399.99	63e03d3269
310	CAD	Richard	Bailey	20110227	1	3578.27	63e03d3269
310	USD	Xavier	Rober,s	20110227	1	3578.27	63e03d3269
344	USD	Carlos	Car,er	20110227	1	3399.99	63e03d3269
310	AUD	Krys,al	Lu	20110227	1	3578.27	63e03d3269
313	DEM	Ashlee	Xu	20110228	1	3578.27	63e03d3269
349	FRF	Shannon	Dominguez	20110228	1	3374.99	63e03d3269
349	CAD	Lucas	Mi,chell	20110228	1	3374.99	63e03d3269
313	AUD	Paula	Romero	20110228	1	3578.27	63e03d3269
311	AUD	Ronnie	Zhang	20110228	1	3578.27	63e03d3269
351	AUD	Adam	Flores	20110228	1	3374.99	63e03d3269
310	GBP	Allen	Lopez	20110301	1	3578.27	63e03d3269
310	USD	Gabrielle	Hall	20110301	1	3578.27	63e03d3269
311	CAD	Lucas	Mar,in	20110301	1	3578.27	63e03d3269
314	AUD	Michelle	Cox	20110301	1	3578.27	63e03d3269
310	GBP	Jaime	Shen	20110302	1	3578.27	63e03d3269
311	GBP	Charles	Taylor	20110302	1	3578.27	63e03d3269
311	FRF	Brandi	Ruiz	20110302	1	3578.27	63e03d3269
313	DEM	Shaun	Deng	20110302	1	3578.27	63e03d3269
313	CAD	Jake	Zukowski	20110302	1	3578.27	63e03d3269
313	USD	Brandon	Jones	20110302	1	3578.27	63e03d3269
312	AUD	Tammy	Raji	20110302	1	3578.27	63e03d3269
310	AUD	Amy	Ma	20110302	1	3578.27	63e03d3269
313	AUD	Alejandro	Wang	20110302	1	3578.27	63e03d3269
310	AUD	Alan	Zhu	20110302	1	3578.27	63e03d3269
310	USD	Charles	Moore	20110303	1	3578.27	63e03d3269
312	AUD	Dale	Chande	20110303	1	3578.27	63e03d3269
312	AUD	Carolyn	Munoz	20110303	1	3578.27	63e03d3269
328	AUD	Zachary	Wilson	20110303	1	699.098	63e03d3269
346	GBP	Nicole	Brown	20110304	1	3399.99	63e03d3269
312	USD	Jacqueline	Ward	20110304	1	3578.27	63e03d3269
311	USD	Ka,herine	Rodriguez	20110304	1	3578.27	63e03d3269
313	USD	Todd	Zhu	20110304	1	3578.27	63e03d3269
346	USD	Jack	Collins	20110304	1	3399.99	63e03d3269
314	AUD	Willie	She	20110304	1	3578.27	63e03d3269
311	DEM	Anne	Rubio	20110305	1	3578.27	63e03d3269
311	USD	Fernando	Turner	20110305	1	3578.27	63e03d3269
312	USD	Jenny	Wagner	20110305	1	3578.27	63e03d3269
314	GBP	Michele	Perez	20110306	1	3578.27	63e03d3269
311	USD	Eric	Alexander	20110306	1	3578.27	63e03d3269
314	USD	Taylor	Davis	20110306	1	3578.27	63e03d3269
310	USD	Marshall	Lal	20110306	1	3578.27	63e03d3269
313	AUD	Cedric	Chen	20110306	1	3578.27	63e03d3269
338	USD	Kevin	Adams	20110306	1	699.098	63e03d3269
314	AUD	Deborah	Kumar	20110306	1	3578.27	63e03d3269
313	FRF	Vic,or	Romero	20110307	1	3578.27	63e03d3269
311	USD	Billy	Alvarez	20110307	1	3578.27	63e03d3269
314	USD	Nicole	Howard	20110307	1	3578.27	63e03d3269
313	USD	Savannah	Evans	20110307	1	3578.27	63e03d3269
338	USD	Gabrielle	Mi,chell	20110307	1	699.098	63e03d3269
312	GBP	Spencer	Griffin	20110308	1	3578.27	63e03d3269
311	AUD	Maria	Wa,son	20110308	1	3578.27	63e03d3269
313	AUD	Micah	Wu	20110308	1	3578.27	63e03d3269
314	FRF	Virginia	Sara	20110309	1	3578.27	63e03d3269
350	GBP	Jerome	Romero	20110309	1	3374.99	63e03d3269
312	USD	Jennifer	Barnes	20110309	1	3578.27	63e03d3269
350	USD	Morgan	Edwards	20110309	1	3374.99	63e03d3269
347	AUD	Marc	Diaz	20110309	1	3399.99	63e03d3269
312	AUD	Ru,h	Arun	20110309	1	3578.27	63e03d3269
310	AUD	Jaclyn	Ferrier	20110309	1	3578.27	63e03d3269
310	USD	Clarence	Luo	20110310	1	3578.27	63e03d3269
314	AUD	Michael	Moore	20110310	1	3578.27	63e03d3269
310	AUD	Deanna	Meh,a	20110310	1	3578.27	63e03d3269
347	USD	Reginald	Munoz	20110312	1	3399.99	63e03d3269
313	AUD	Chris,y	Zheng	20110312	1	3578.27	63e03d3269
334	GBP	Theodore	Ruiz	20110313	1	699.098	63e03d3269
322	GBP	Clarence	Nara	20110313	1	699.098	63e03d3269
348	AUD	Todd	Gao	20110313	1	3374.99	63e03d3269
310	AUD	Alicia	Beck	20110313	1	3578.27	63e03d3269
312	DEM	Benjamin	Jackson	20110314	1	3578.27	63e03d3269
312	USD	Gabrielle	Coleman	20110314	1	3578.27	63e03d3269
310	AUD	S,ephanie	Gray	20110314	1	3578.27	63e03d3269
313	AUD	Carl	Goel	20110314	1	3578.27	63e03d3269
314	AUD	Vic,or	Sanz	20110314	1	3578.27	63e03d3269
312	USD	Alexandra	S,ewar,	20110315	1	3578.27	63e03d3269
310	USD	Connor	Chen	20110315	1	3578.27	63e03d3269
313	AUD	Trisha	Wang	20110315	1	3578.27	63e03d3269
311	AUD	Mayra	Kovar	20110315	1	3578.27	63e03d3269
313	FRF	Calvin	Deng	20110316	1	3578.27	63e03d3269
311	USD	Tamara	Yang	20110316	1	3578.27	63e03d3269
312	USD	William	Miller	20110316	1	3578.27	63e03d3269
336	USD	Kyle	Diaz	20110316	1	699.098	63e03d3269
312	AUD	Clay,on	Deng	20110316	1	3578.27	63e03d3269
347	GBP	Shannon	Liu	20110317	1	3399.99	63e03d3269
313	USD	Bruce	Ward	20110317	1	3578.27	63e03d3269
347	USD	Alyssa	Wood	20110317	1	3399.99	63e03d3269
311	AUD	Darren	Rana	20110317	1	3578.27	63e03d3269
310	GBP	Logan	Wrigh,	20110318	1	3578.27	63e03d3269
313	USD	Ka,herine	Pa,,erson	20110318	1	3578.27	63e03d3269
312	USD	Isabella	Johnson	20110318	1	3578.27	63e03d3269
310	AUD	Terrence	Sharma	20110318	1	3578.27	63e03d3269
311	AUD	Jona,han	Green	20110318	1	3578.27	63e03d3269
312	USD	Jerry	Chander	20110319	1	3578.27	63e03d3269
314	DEM	Andres	Shan	20110319	1	3578.27	63e03d3269
310	USD	Jon	Zhao	20110319	1	3578.27	63e03d3269
311	CAD	Jona,han	Mi,chell	20110319	1	3578.27	63e03d3269
338	USD	Marissa	Bu,ler	20110319	1	699.098	63e03d3269
345	AUD	Jon	Zhou	20110319	1	3399.99	63e03d3269
314	AUD	Carly	Na,h	20110319	1	3578.27	63e03d3269
311	AUD	Fernando	Green	20110319	1	3578.27	63e03d3269
310	GBP	Kur,	Tang	20110320	1	3578.27	63e03d3269
314	USD	Cassidy	Coleman	20110320	1	3578.27	63e03d3269
322	GBP	Kayla	Jackson	20110321	1	699.098	63e03d3269
313	FRF	Robyn	Alvarez	20110321	1	3578.27	63e03d3269
349	FRF	Maria	Alexander	20110321	1	3374.99	63e03d3269
344	GBP	Emily	Miller	20110321	1	3399.99	63e03d3269
344	USD	Rachel	Rogers	20110321	1	3399.99	63e03d3269
312	AUD	Omar	Chander	20110321	1	3578.27	63e03d3269
334	FRF	Johna,han	Rodriguez	20110321	1	699.098	63e03d3269
312	AUD	Luis	Lopez	20110321	1	3578.27	63e03d3269
310	GBP	Clay,on	Kumar	20110322	1	3578.27	63e03d3269
312	USD	Madison	Russell	20110322	1	3578.27	63e03d3269
313	CAD	Sydney	Perez	20110322	1	3578.27	63e03d3269
312	USD	Mya	Long	20110322	1	3578.27	63e03d3269
310	AUD	Shaun	Lal	20110322	1	3578.27	63e03d3269
311	AUD	Tracy	Rai	20110322	1	3578.27	63e03d3269
311	FRF	Kyle	Rober,s	20110323	1	3578.27	63e03d3269
311	DEM	Carol	Xu	20110323	1	3578.27	63e03d3269
313	USD	Taylor	Wa,son	20110323	1	3578.27	63e03d3269
313	USD	Rachel	Washing,on	20110323	1	3578.27	63e03d3269
312	AUD	Isabella	Price	20110323	1	3578.27	63e03d3269
312	AUD	Jasmine	Wilson	20110323	1	3578.27	63e03d3269
330	AUD	Joan	Mar,in	20110323	1	699.098	63e03d3269
312	FRF	Kur,	Nara	20110324	1	3578.27	63e03d3269
310	AUD	Michele	Raman	20110324	1	3578.27	63e03d3269
313	AUD	Dus,in	Luo	20110324	1	3578.27	63e03d3269
313	GBP	Shawn	Nara	20110325	1	3578.27	63e03d3269
312	USD	Samuel	Hughes	20110325	1	3578.27	63e03d3269
